row_index	gene
22353	LINC00491
22354	AC010255.1
22355	AC034206.1
22356	AC005592.1
22357	SPINK9
22358	CLMAT3
22359	GRIA1
22360	AL031768.1
22361	AL034376.1
22362	AL023583.1
22363	HCG17
22364	LINC01276
22365	GLYATL3
22366	AL445465.1
22367	SOD2-OT1
22368	AC005281.1
22369	AC005013.1
22370	SPDYE2
22371	GPR22
22372	DOCK4-AS1
22373	TRBV6-8
22374	TRBVB
22375	ARSD-AS1
22376	FAM239C
22377	PCYT1B
22378	RIPPLY1
22379	RTL9
22380	PLAC1
22381	MAGEC3
22382	XKR5
22383	FAM66D
22384	AC015468.3
22385	AC106038.1
22386	AP003355.2
22387	RSPO2
22388	AC079061.1
22389	CCDC26
22390	MAFA-AS1
22391	AL136366.1
22392	AL356489.2
22393	AL135924.2
22394	FAM225A
22395	AL162426.1
22396	AL360004.1
22397	AC136475.9
22398	LINC01150
22399	OR52I1
22400	OR52N5
22401	OR5P3
22402	MUC15
22403	BBOX1
22404	AC087521.4
22405	AP000442.1
22406	MS4A18
22407	KCNK4
22408	AP001189.1
22409	AP000786.1
22410	AP002383.2
22411	AP000941.1
22412	KCNJ1
22413	AL451164.1
22414	AL157392.4
22415	C10ORF142
22416	NUTM2B
22417	AL162742.1
22418	HMX3
22419	AL354950.1
22420	AC005342.2
22421	LINC01489
22422	AC024896.1
22423	C1QL4
22424	KRT3
22425	SP7
22426	LINC01154
22427	AC084032.1
22428	AC125603.3
22429	AC131238.1
22430	AC131212.1
22431	ADAM21
22432	AL139300.2
22433	AL132712.1
22434	AC135068.2
22435	LINC02568
22436	AC073167.1
22437	EWSAT1
22438	SH3GL3
22439	AC018946.1
22440	ST8SIA2
22441	GNG13
22442	MEIOB
22443	CLEC19A
22444	AC092140.2
22445	AC009090.2
22446	CA7
22447	AC099521.1
22448	AC009137.1
22449	CHST6
22450	LINC01228
22451	LINC02170
22452	AC026469.1
22453	LINC00917
22454	AC138028.6
22455	AC129507.3
22456	SPEM2
22457	AC002091.1
22458	AC055811.3
22459	AC068418.2
22460	AC005697.2
22461	AC127024.2
22462	AC243830.2
22463	AC100793.4
22464	AC021491.1
22465	AC111170.1
22466	AC130371.1
22467	AC106037.2
22468	AC091588.3
22469	AQP4-AS1
22470	AC015961.1
22471	ANGPT4
22472	AL049650.1
22473	FAM182B
22474	LINC00028
22475	AL031663.3
22476	WFDC10B
22477	AL133227.1
22478	C20ORF197
22479	COL20A1
22480	AC011444.1
22481	SLC25A41
22482	OR7D2
22483	ZNF177
22484	BEST2
22485	AC022098.3
22486	AC020911.1
22487	TDRD12
22488	AC008555.2
22489	GAPDHS
22490	NANOS2
22491	SPACA6P-AS
22492	ERVV-1
22493	AL021937.3
22494	Z99756.1
22495	AL031595.2
22496	CYYR1-AS1
22497	ERVH48-1
22498	LINC00165
22499	AL033527.4
22500	GBP6
22501	TBX15
22502	FLG
22503	SPRR2A
22504	CCDC190
22505	AL354732.1
22506	PKP1
22507	LINC01641
22508	AC017033.1
22509	ABCA12
22510	VIPR1-AS1
22511	AC006058.1
22512	LINC02000
22513	PAQR9-AS1
22514	AC104472.3
22515	AC092834.1
22516	FDCSP
22517	FGF5
22518	IBSP
22519	ADAMTS16
22520	AC093277.1
22521	AC113346.1
22522	HCG22
22523	GUCA1A
22524	TBX18
22525	TBXT
22526	AC005154.4
22527	NFE4
22528	AC073130.2
22529	PCDH11X
22530	CT45A1
22531	CT45A5
22532	DEFA3
22533	AC100800.1
22534	LCN1
22535	AP000777.2
22536	AP001767.3
22537	ELMOD1
22538	SLN
22539	VSIG10L2
22540	AL139125.1
22541	AL512770.1
22542	ANXA8L1
22543	FAM25G
22544	AC022537.1
22545	FAM25A
22546	CLEC4C
22547	SLCO1B3
22548	KRT6C
22549	LINC02454
22550	OTOGL
22551	AC026336.2
22552	AL136298.1
22553	FAM181A-AS1
22554	TGM5
22555	LCTL
22556	AC010542.3
22557	HCCAT5
22558	AC116667.2
22559	LINC02139
22560	AC009113.2
22561	AC003101.2
22562	SOST
22563	AP001020.3
22564	AP002478.1
22565	SERPINB3
22566	PARAL1
22567	SLC32A1
22568	PGLYRP1
22569	KLK6
22570	KLK7
22571	KLK8
22572	ELFN2
22573	SAMSN1-AS1
22574	AL136528.1
22575	LINC00337
22576	HES3
22577	SLC2A7
22578	LINC01647
22579	C1ORF158
22580	AL121992.3
22581	AL450998.3
22582	SLC25A34-AS1
22583	PADI1
22584	AL391883.1
22585	VWA5B1
22586	AL139254.3
22587	EPHA8
22588	LIN28A
22589	OPRD1
22590	AL136115.1
22591	AC114489.1
22592	AL020995.1
22593	AL139260.3
22594	AL033527.2
22595	AL139289.1
22596	DMBX1
22597	FAM151A
22598	INSL5
22599	AL583808.1
22600	CLCA2
22601	CLCA4
22602	SETSIP
22603	AL049557.1
22604	AL603832.1
22605	FAM19A3
22606	AP4B1-AS1
22607	LINC01762
22608	WARS2-IT1
22609	HRNR
22610	CRCT1
22611	DCST1
22612	LRRC71
22613	KCNJ9
22614	AL591806.1
22615	APOA2
22616	NR1I3
22617	AL512785.1
22618	AL357568.1
22619	C1ORF105
22620	AL031599.1
22621	AL162431.1
22622	F13B
22623	IGFN1
22624	AC098936.1
22625	AVPR1B
22626	FCAMR
22627	AL596218.1
22628	AL590132.1
22629	RD3
22630	AC096637.2
22631	LINC01740
22632	AC011700.1
22633	AC092809.4
22634	AL136379.1
22635	AL136988.2
22636	AL359551.1
22637	AL591885.1
22638	AC010904.2
22639	AC010969.1
22640	AC115619.1
22641	TDRD15
22642	GTF3C2-AS1
22643	AC074011.1
22644	SRD5A2
22645	VIT
22646	AC007391.1
22647	LINC01913
22648	LINC01819
22649	SIX3-AS1
22650	LINC02579
22651	AC012370.2
22652	ATP6V1B1
22653	AC007040.2
22654	ATP6V1B1-AS1
22655	REG3G
22656	IGKJ1
22657	LINC01849
22658	AC016738.2
22659	IL36RN
22660	AC110769.1
22661	AC009303.2
22662	POTEE
22663	MAP3K19
22664	LCT
22665	AC061961.1
22666	UPP2
22667	AC008277.1
22668	LY75-CD302
22669	GCG
22670	AC007750.1
22671	AC016766.1
22672	HOXD13
22673	AC079354.1
22674	LINC00608
22675	TUBA4B
22676	AC009955.4
22677	SPHKAP
22678	AC012507.2
22679	AC012507.1
22680	UGT1A8
22681	UGT1A9
22682	AC114812.2
22683	UGT1A5
22684	UGT1A4
22685	UGT1A3
22686	AC112715.1
22687	AGXT
22688	AC104809.1
22689	AC093585.1
22690	AC114730.3
22691	AC022001.2
22692	LINC01267
22693	AC097359.3
22694	AC099560.1
22695	TGM4
22696	PRSS42
22697	LRTM1
22698	THOC7-AS1
22699	LINC00994
22700	PRICKLE2-AS3
22701	AC097634.3
22702	AC068756.1
22703	LINC02050
22704	LINC00488
22705	DPPA4
22706	PLCXD2-AS1
22707	AC112487.1
22708	AC092894.1
22709	ZBTB20-AS1
22710	ARHGAP31-AS1
22711	RBP2
22712	PLS1-AS1
22713	PCOLCE2
22714	ANKUB1
22715	MME-AS1
22716	ZBBX
22717	SERPINI2
22718	SAMD7
22719	CCDC39.1
22720	ABCC5-AS1
22721	HTR3E
22722	KNG1
22723	AC072022.1
22724	SLC51A
22725	HTT-AS
22726	AC113615.1
22727	GPR78
22728	DRD5
22729	LINC02360
22730	LINC01096
22731	AC007126.1
22732	LINC02513
22733	SHISA3
22734	GABRB1
22735	UGT2B11
22736	AC108941.2
22737	PRR27
22738	AC021180.1
22739	AC110615.1
22740	PPEF2
22741	LINC01088
22742	CFAP299
22743	C4ORF54
22744	AC096577.1
22745	GIMD1
22746	EGF
22747	SMAD1-AS1
22748	C4ORF51
22749	LINC02355
22750	PRSS48
22751	AC107074.1
22752	AC079340.2
22753	ASIC5
22754	FSTL5
22755	GK3P
22756	AC021151.1
22757	AC096741.1
22758	AC093849.1
22759	LINC02365
22760	LINC01060
22761	AC106772.1
22762	SLC6A18
22763	LINC01511
22764	AC091932.1
22765	AC012640.3
22766	AC012629.2
22767	AC137810.1
22768	UGT3A1
22769	AC022126.1
22770	C5ORF67
22771	AC008937.1
22772	AC025176.1
22773	AC010280.1
22774	AC116345.1
22775	AC008897.2
22776	ACOT12
22777	LINC01340
22778	AC012603.1
22779	AC010468.2
22780	AC022101.1
22781	AC068658.1
22782	ADAMTS19-AS1
22783	ADAMTS19
22784	AC063976.1
22785	AC010307.3
22786	AC008406.3
22787	AC113382.1
22788	PSD2
22789	SLC25A2
22790	PCDHGA1
22791	AC137770.1
22792	AC008700.1
22793	C5ORF52
22794	AC011365.2
22795	AC011365.1
22796	AC022217.3
22797	AC108112.1
22798	EIF4E1B
22799	RASGEF1C
22800	AL512329.2
22801	C6ORF201
22802	AL136309.4
22803	AL356747.1
22804	AL136307.1
22805	AL139807.1
22806	AL138720.1
22807	AL133264.2
22808	SLC17A4
22809	AL021997.3
22810	LINC01623
22811	HCG15
22812	AL645937.4
22813	AL645929.2
22814	TRIM39-RPP21
22815	MUC22
22816	C6ORF15
22817	LY6G6D
22818	MLN
22819	SLC26A8
22820	LINC00951
22821	AL139275.1
22822	SLC22A7
22823	POLH-AS1
22824	ANKRD66
22825	RHAG
22826	AL161621.1
22827	AL133406.3
22828	NKAIN2
22829	AL121970.1
22830	AL591468.1
22831	ADGB
22832	AL031056.1
22833	AL390955.2
22834	AL391863.1
22835	AL391361.2
22836	AL137005.1
22837	AL353747.3
22838	UNC93A
22839	LINC02544
22840	RSPH10B
22841	ANKRD61
22842	AC007128.1
22843	AC007128.2
22844	AC073333.1
22845	KIAA0087
22846	AC004947.1
22847	AC004080.2
22848	AC007349.2
22849	TRGV1
22850	AC074351.1
22851	TMEM270
22852	AC092849.2
22853	AC005487.1
22854	FEZF1-AS1
22855	AC004594.1
22856	SPAM1
22857	PAX4
22858	AKR1D1
22859	TRPV5
22860	AC006007.1
22861	AC006004.1
22862	AC073314.1
22863	AC092666.1
22864	AC005586.1
22865	AC006017.1
22866	AC004975.2
22867	S100G
22868	KLHL34
22869	GK-AS1
22870	TAB3-AS2
22871	DUSP21
22872	CENPVL3
22873	SPANXN5
22874	AWAT1
22875	P2RY4
22876	ARR3
22877	SATL1
22878	GLRA4
22879	TMEM31
22880	AC004835.1
22881	AKAP14
22882	ADGRG4
22883	BRS3
22884	SPANXN3
22885	SLITRK2
22886	HSFX3
22887	AF287957.1
22888	AC021242.2
22889	PRSS51
22890	PRSS55
22891	USP17L7
22892	AC009884.1
22893	CHRNA2
22894	AC108449.3
22895	AC137579.1
22896	AC009630.3
22897	AC068389.2
22898	MIR2052HG
22899	AB015752.1
22900	AP003351.1
22901	AC068189.1
22902	AP003469.2
22903	AP002907.1
22904	AP003550.1
22905	DPYS
22906	MAL2-AS1
22907	AC104316.2
22908	AC100871.2
22909	AC091114.1
22910	ZFAT-AS1
22911	SLURP1
22912	AC067930.5
22913	CCDC166
22914	DMRT1
22915	DMRT3
22916	DMRT2
22917	AL133480.1
22918	AL159169.3
22919	SLC24A2
22920	FOCAD-AS1
22921	AL359922.2
22922	AL391117.1
22923	IFNK
22924	ANKRD18B
22925	LINC01251
22926	UBE2R2-AS1
22927	TRBV29OR9-2
22928	FRMPD1
22929	FOXD4L6
22930	TMEM252
22931	AL353616.2
22932	AL353693.1
22933	AL772337.1
22934	AL355607.2
22935	MIRLET7DHG
22936	PAPPA-AS2
22937	AL513122.2
22938	AL360268.2
22939	AL356481.3
22940	OBP2B
22941	MYMK
22942	LHX3
22943	AC069287.3
22944	OR52K1
22945	OR51E2
22946	AC091564.4
22947	C11ORF16
22948	AC132192.1
22949	AC023946.1
22950	OTOG
22951	LUZP2
22952	CD44-AS1
22953	AC068385.1
22954	FAM180B
22955	OR9Q2
22956	MS4A12
22957	MS4A10
22958	SLC22A10
22959	MAJIN
22960	AP000944.1
22961	GAL3ST3
22962	AP001107.3
22963	SHANK2-AS1
22964	AP003498.1
22965	AP000943.1
22966	KDM4F
22967	MMP20
22968	AP000851.2
22969	AP002433.1
22970	AP001781.1
22971	TEX12
22972	DRD2
22973	NXPE1
22974	NXPE2
22975	AP006216.2
22976	AP006216.3
22977	AP001554.1
22978	AP003392.3
22979	AP000646.1
22980	HEPACAM
22981	AL358216.1
22982	AC024908.1
22983	AL450322.1
22984	AL365356.4
22985	CELF2-AS1
22986	AL158211.3
22987	AL513128.2
22988	C10ORF67
22989	FAM25C
22990	DRGX
22991	AL592430.2
22992	AL450311.1
22993	AC024601.1
22994	PLA2G12B
22995	AC016820.1
22996	AL157400.4
22997	NEURL1-AS1
22998	AL355512.1
22999	AL137025.1
23000	AL512622.1
23001	SYCE1
23002	FRG2B
23003	TEX52
23004	AC005833.1
23005	AC022075.2
23006	AC008115.4
23007	GSG1
23008	AC073651.1
23009	PLCZ1
23010	AC024901.1
23011	AC092794.2
23012	AC090630.1
23013	FAM186A
23014	KRT7-AS
23015	KRT72
23016	KRT73-AS1
23017	KRT73
23018	NPFF
23019	HOTAIR
23020	AC078778.1
23021	AC034102.4
23022	AC034102.7
23023	APOF
23024	LRP1-AS
23025	AC025419.1
23026	LINC02421
23027	AC089984.1
23028	AC073569.2
23029	TSPAN19
23030	AC133794.1
23031	AC084200.1
23032	LINC02399
23033	AC126178.1
23034	AC073655.1
23035	AC090001.1
23036	STAB2
23037	CCDC63
23038	AC078880.4
23039	LINC00943
23040	LINC02441
23041	AC063926.1
23042	AC137590.1
23043	AC148476.1
23044	PSPC1-AS2
23045	LINC01079
23046	PLUT
23047	URAD
23048	STOML3
23049	AL158196.1
23050	LINC00564
23051	SLITRK5
23052	DCT
23053	ZIC5
23054	ZIC2
23055	AL137246.2
23056	SLC10A2
23057	GRK1
23058	MYH7
23059	AL136295.4
23060	AL096870.1
23061	RPL10L
23062	CCDC175
23063	AL157756.1
23064	AL355916.2
23065	AL359237.1
23066	AL132642.1
23067	AL110504.1
23068	AL049836.1
23069	AL583722.3
23070	AC087386.1
23071	AC060814.3
23072	GOLGA6L22
23073	GOLGA6L1
23074	LINC02248
23075	GOLGA6L7
23076	GOLGA8H
23077	AC090877.2
23078	AC114546.1
23079	AC020659.2
23080	AC090527.2
23081	AC025040.1
23082	AC016044.1
23083	LINC01413
23084	LDHAL6B
23085	AC100839.2
23086	AC087632.1
23087	AC103691.2
23088	AC107871.2
23089	AC026992.2
23090	AC027237.2
23091	LINC02204
23092	AC027228.2
23093	TMC3
23094	AC103858.2
23095	AC048382.1
23096	AC021739.3
23097	AC091167.7
23098	AC091167.2
23099	LINC01579
23100	AC024651.2
23101	LINC01582
23102	AC009041.3
23103	AC120498.3
23104	AC120498.6
23105	AC120498.10
23106	RNF151
23107	AC005606.2
23108	AC009065.3
23109	CEMP1
23110	AC141586.3
23111	PRSS41
23112	SEPT12
23113	AC012173.1
23114	LINC02177
23115	AC007218.1
23116	AC010333.3
23117	AC109597.1
23118	AC126755.4
23119	AC136618.1
23120	AC099518.6
23121	AC130456.5
23122	ZP2
23123	SLC5A11
23124	AC016597.1
23125	AC009093.4
23126	AC136944.2
23127	CAPNS2
23128	DKFZP434H168
23129	MT4
23130	AC026461.3
23131	AC092378.1
23132	AC018557.1
23133	VAC14-AS1
23134	AC009163.6
23135	AC009163.2
23136	CNTNAP4
23137	AC092127.2
23138	AC134312.1
23139	AC133919.2
23140	LINC02091
23141	AC015853.2
23142	AC032044.1
23143	AC099684.2
23144	AC006435.3
23145	AC005696.2
23146	AC087742.1
23147	AC004771.2
23148	USP6
23149	AC087500.2
23150	TEKT1
23151	CFAP52
23152	MYH4
23153	AC015908.4
23154	AC098850.2
23155	AC022596.2
23156	AC115989.2
23157	AC005722.2
23158	AC061975.4
23159	AC061975.1
23160	AC002094.2
23161	AC005726.2
23162	AC010761.2
23163	AC104982.1
23164	AC005899.1
23165	AC015849.2
23166	TBC1D3I
23167	C17ORF78
23168	AC006449.3
23169	C17ORF98
23170	AC004231.1
23171	KRT39
23172	KRT40
23173	KRTAP3-3
23174	KRTAP3-2
23175	KRTAP3-1
23176	KRTAP4-1
23177	KRTAP17-1
23178	LINC00974
23179	AC007993.2
23180	GFAP
23181	AC003070.1
23182	WNT9B
23183	AC004477.3
23184	HOXB-AS4
23185	AC091179.1
23186	GIP
23187	AC015909.3
23188	LINC02089
23189	AC007638.2
23190	AC015813.3
23191	AC080038.2
23192	AC037487.1
23193	AC037487.2
23194	PRKCA-AS1
23195	LINC01497
23196	AC007639.1
23197	AC097641.2
23198	LINC02074
23199	C17ORF77
23200	AC016888.1
23201	USH1G
23202	OTOP2
23203	RBFOX3
23204	ENPP7
23205	AC100791.2
23206	LINC01977
23207	AC016245.1
23208	AC127496.1
23209	AC027601.3
23210	AC110285.3
23211	AC129510.2
23212	TEX19
23213	AC139099.3
23214	TUBB8P12
23215	AP005328.2
23216	AP001496.2
23217	PPP4R1-AS1
23218	TXNDC2
23219	AP005137.2
23220	AP005131.2
23221	AP006565.1
23222	LINC01443
23223	AC091588.1
23224	AC011731.1
23225	DSG4
23226	MEP1B
23227	LINC01902
23228	SLC14A2
23229	SLC14A2-AS1
23230	AC012254.3
23231	AC022726.2
23232	LINC01927
23233	AVP
23234	AL121890.5
23235	MCM8-AS1
23236	AL050403.2
23237	SEL1L2
23238	MACROD2-AS1
23239	AL049794.1
23240	AL035045.1
23241	CFAP61
23242	KIZ-AS1
23243	AL133325.2
23244	AL034550.1
23245	GDF5
23246	AL035420.1
23247	GHRH
23248	HNF4A-AS1
23249	AL117382.2
23250	AL157838.1
23251	C20ORF85
23252	CDH4
23253	LAMA5-AS1
23254	NKAIN4
23255	THEG
23256	AC012615.4
23257	KF456478.1
23258	AC011498.2
23259	AC005339.1
23260	AC024592.2
23261	AC011444.2
23262	AC008763.2
23263	AC010336.2
23264	AC008946.1
23265	AC008543.5
23266	AC008758.5
23267	AC138474.1
23268	AC005546.1
23269	RLN3
23270	OR10H1
23271	AC008764.2
23272	TMEM221
23273	AC005253.2
23274	AC010300.1
23275	AC020912.1
23276	AC008738.2
23277	AD000671.3
23278	AC010605.1
23279	AC010271.1
23280	CYP2A6
23281	AC243967.2
23282	CEACAM20
23283	IGSF23
23284	AC005757.1
23285	AC008655.1
23286	KLK15
23287	AC011523.1
23288	KLK3
23289	AC245884.10
23290	KIR3DL3
23291	AC010327.3
23292	PRORY
23293	DAZ3
23294	AP000542.2
23295	AC004471.1
23296	AC006547.1
23297	AC006547.2
23298	GGTLC2
23299	PCAT14
23300	AP000357.2
23301	AL022323.2
23302	LINC02554
23303	LINC02558
23304	SLC5A4-AS1
23305	AL008723.1
23306	ISX
23307	Z95114.1
23308	Z97056.1
23309	APOBEC3B-AS1
23310	AL031846.2
23311	AL121672.1
23312	CU639417.3
23313	TMPRSS15
23314	AP001341.1
23315	MRAP
23316	AP000281.2
23317	AP000688.4
23318	TTC3-AS1
23319	AF064860.2
23320	AP006748.1
23321	AP001625.2
23322	AL844908.1
23323	AL592528.1
23324	AC141272.1
23325	AL953897.1
23326	ACTL8
23327	TEX46
23328	AL138902.1
23329	AL445471.2
23330	RHD
23331	AL445490.1
23332	HCRTR1
23333	LINC01364
23334	NBPF4
23335	NBPF6
23336	TMOD4
23337	AL391335.1
23338	LCE3E
23339	LCE3D
23340	SPTA1
23341	PDC
23342	AL445493.2
23343	LINC02474
23344	AL357556.4
23345	AL359921.1
23346	AC011747.2
23347	LINC01954
23348	MIR3681HG
23349	LINC00211
23350	AC012354.1
23351	AC092839.2
23352	AC093159.1
23353	LINC01293
23354	SFTPB
23355	IGKV2-18
23356	AC092675.1
23357	AC104655.1
23358	ACOXL-AS1
23359	NT5DC4
23360	IL36B
23361	ABCB11
23362	DLX2-DT
23363	LINC01305
23364	AC006460.1
23365	AC011997.1
23366	C2CD6
23367	LINC01907
23368	ALPP
23369	ATP2B2
23370	AC006058.3
23371	CAMKV
23372	ZPLD1
23373	SIDT1-AS1
23374	AC022296.3
23375	AC016252.1
23376	AC108751.4
23377	SIAH2-AS1
23378	AC078795.3
23379	AC109779.1
23380	AC084048.1
23381	AC099550.1
23382	LINC02357
23383	AC079921.1
23384	AC019077.1
23385	AC105460.1
23386	TMEM155
23387	AC079341.1
23388	AC080078.2
23389	AC079766.1
23390	LINC01093
23391	AC097652.1
23392	AC122710.2
23393	AC022113.1
23394	BASP1-AS1
23395	PURPL
23396	AC025180.1
23397	AC026725.1
23398	OTP
23399	LINC01337
23400	AC010261.1
23401	MEGF10
23402	AC010424.3
23403	AC109454.3
23404	SH3TC2-DT
23405	AC012613.2
23406	AC131025.1
23407	PPP1R2B
23408	AC106801.1
23409	LINC01187
23410	DRD1
23411	PFN3
23412	CBY3
23413	OR2V2
23414	AC008443.4
23415	AL445430.1
23416	AL049543.1
23417	AL662890.1
23418	HLA-DQB1-AS1
23419	LINC01564
23420	GABRR1
23421	AL133406.2
23422	AL512303.1
23423	GPRC6A
23424	AL024508.1
23425	AL391863.2
23426	AL159163.1
23427	C7ORF71
23428	AC004080.3
23429	LINC01447
23430	CYP3A43
23431	AC018635.2
23432	OPN1SW
23433	TSGA13
23434	PRSS37
23435	C7ORF33
23436	AC008060.1
23437	FAM9B
23438	LINC01204
23439	PGAM4
23440	TRPC5
23441	MAGEA8
23442	MAGEA6
23443	WASIR1
23444	DEFB103B
23445	DEFB103A
23446	AC087269.1
23447	RP1L1
23448	USP17L2
23449	AC131254.1
23450	LINC01605
23451	CERNA3
23452	LINC01602
23453	AC068389.1
23454	AC083967.1
23455	STAU2-AS1
23456	AC027018.1
23457	AC010834.1
23458	AP003696.1
23459	AC068413.1
23460	AC108136.1
23461	AC068228.1
23462	AC084083.1
23463	AC105118.1
23464	IGKV1OR9-2
23465	BX255923.2
23466	SMC2-AS1
23467	AL157702.2
23468	OBP2A
23469	AL138781.2
23470	TMEM210
23471	IFITM5
23472	AC137894.1
23473	AC061979.1
23474	RBMXL2
23475	AC073172.2
23476	OR5B21
23477	AP000777.3
23478	SPDYC
23479	AP001107.1
23480	OMP
23481	AP000942.2
23482	AP004609.1
23483	AP000679.1
23484	C11ORF44
23485	AL450322.2
23486	AL365356.5
23487	AL365356.1
23488	AL158211.2
23489	LINC01516
23490	AC245041.1
23491	LINC01468
23492	AL157400.2
23493	HOGA1
23494	AC010789.1
23495	CALHM1
23496	AL161646.1
23497	LINC01167
23498	ADGRA1
23499	AC018653.1
23500	PRB2
23501	AC008083.1
23502	C12ORF80
23503	AC021066.1
23504	AC025165.3
23505	AC073525.1
23506	AC011611.2
23507	AC124784.1
23508	MYF6
23509	AC012464.1
23510	AC007298.1
23511	AC025265.3
23512	AC016257.1
23513	AC011313.1
23514	MYO1H
23515	AC002375.1
23516	AC125603.1
23517	AC073592.1
23518	AC108704.1
23519	TMEM132D-AS1
23520	GJA3
23521	LINC00412
23522	LINC01050
23523	AL138962.1
23524	MED4-AS1
23525	AL139082.1
23526	LINC00355
23527	AC001226.1
23528	GPC6-AS1
23529	AL138694.1
23530	COL4A2-AS1
23531	AL137002.1
23532	AL355075.2
23533	TRAJ23
23534	AL352984.1
23535	LINC02315
23536	LINC02302
23537	LINC02303
23538	TBPL2
23539	OTX2
23540	AL357153.1
23541	AC004828.1
23542	SYNDIG1L
23543	ITPK1-AS1
23544	COX8C
23545	TCL1B
23546	IGHV3-6
23547	IGHV3-62
23548	IGHV4-80
23549	IGHV1OR15-2
23550	GOLGA6L6
23551	GOLGA6L2
23552	AC084757.4
23553	AC020891.2
23554	AC084782.1
23555	AC009554.1
23556	LINC02205
23557	LMAN1L
23558	GOLGA6D
23559	AC105020.5
23560	AC019294.3
23561	CHRNB4
23562	AC103996.2
23563	AC090164.4
23564	PRR35
23565	AC004233.4
23566	AC004233.2
23567	AC130651.1
23568	LCMT1-AS2
23569	AC092140.1
23570	LINC02137
23571	AC009123.1
23572	AC092384.2
23573	AC144836.1
23574	AIPL1
23575	SLC13A5
23576	CCDC42
23577	AC055811.1
23578	AC005730.2
23579	CCDC144NL
23580	FOXN1
23581	AC010761.4
23582	AC068025.2
23583	AC104984.3
23584	AC015911.5
23585	LHX1
23586	AC006441.3
23587	KRTAP4-6
23588	KRT9
23589	AC015674.1
23590	NACA2
23591	AC005972.1
23592	AC087289.3
23593	AC015802.1
23594	AC068594.2
23595	AC132938.1
23596	IGLJCOR18
23597	AP005671.1
23598	AP002409.1
23599	AP001099.1
23600	AP002449.1
23601	AC021549.1
23602	AC015563.2
23603	AC093567.1
23604	LINC01539
23605	AC104365.1
23606	CDH7
23607	LINC00652
23608	AL132821.1
23609	AL031658.1
23610	AL162293.1
23611	LINC01620
23612	AL354766.2
23613	AL096828.3
23614	BIRC7
23615	AL121827.2
23616	AC004449.1
23617	AC005786.2
23618	AC011444.3
23619	ACER1
23620	AC008734.1
23621	AC020934.1
23622	AC020934.2
23623	AC011446.1
23624	SLC1A6
23625	AC123912.2
23626	AD000090.1
23627	OVOL3
23628	AD001527.1
23629	WDR87
23630	IFNL3
23631	L34079.3
23632	IGFL2-AS1
23633	SPACA4
23634	CGB3
23635	CGB2
23636	CGB8
23637	AC018766.1
23638	AC020909.3
23639	KLK4
23640	AC011483.1
23641	AC011473.2
23642	RNF225
23643	IGLV3-22
23644	AL022238.3
23645	MCHR1
23646	Z98885.3
23647	CR559946.1
23648	AP000695.1
23649	LINC00322
23650	AP001065.2
23651	AL365330.1
23652	AL662907.3
23653	BSND
23654	PROK1
23655	AL139420.2
23656	AL359915.1
23657	FP700111.1
23658	AC245100.6
23659	AL590133.1
23660	C1ORF189
23661	AL356276.1
23662	Z94057.1
23663	AL590723.1
23664	AL160286.3
23665	CFHR3
23666	C1ORF143
23667	AC093152.1
23668	LINC01736
23669	AL391832.1
23670	ALLC
23671	DPYSL5
23672	BIRC6-AS1
23673	AC016722.3
23674	FIGLA
23675	INO80B-WBP1
23676	IGKJ4
23677	IGKV1D-35
23678	IGKV6D-41
23679	IGKV1D-42
23680	LYG2
23681	NMS
23682	HOXD10
23683	AC093388.1
23684	AC067945.2
23685	TRPM8
23686	AC112721.1
23687	PRLH
23688	SLC6A11
23689	AC022001.3
23690	LINC01988
23691	LINC02585
23692	AC141002.1
23693	AC105935.2
23694	ITIH1
23695	LINC00698
23696	ADAMTS9-AS1
23697	AC105265.4
23698	AC063952.4
23699	LINC01213
23700	AC020636.1
23701	AC007687.1
23702	LINC01991
23703	AC128709.1
23704	AC097381.3
23705	AC097512.1
23706	AC068620.2
23707	TMPRSS11E
23708	AC025244.1
23709	AC074124.1
23710	AC105919.1
23711	LINC02172
23712	AC116563.1
23713	AC080188.1
23714	LINC02145
23715	LINC02102
23716	AC034229.4
23717	AC092336.1
23718	LINC02212
23719	LINC02108
23720	AC112206.2
23721	AC008972.1
23722	AC010275.1
23723	LINC01170
23724	PCDHA9
23725	FAT2
23726	AC011374.1
23727	AC025434.1
23728	AC027306.1
23729	LINC01962
23730	AL357054.3
23731	AL353588.1
23732	AL512363.1
23733	LINC01611
23734	LIN28B
23735	SLC22A16
23736	AL513123.1
23737	TRDN
23738	AL596188.1
23739	FILNC1
23740	NMBR
23741	AL031056.2
23742	AL731661.1
23743	RSPH10B2
23744	MACC1-AS1
23745	AC002480.4
23746	AC004080.1
23747	ZPBP
23748	DDC-AS1
23749	AC068533.4
23750	AC002429.2
23751	AC005050.1
23752	AC002384.1
23753	AC004930.1
23754	AC011005.1
23755	TRBV7-5
23756	OR2A1
23757	AC006974.2
23758	AC093458.1
23759	AC004554.2
23760	AL121578.3
23761	AC233728.1
23762	Z69733.1
23763	NCBP2L
23764	TEX28
23765	AC022784.6
23766	LZTS1-AS1
23767	AF106564.1
23768	AC022733.1
23769	AC026904.2
23770	AC100821.2
23771	LINC01289
23772	LINC01592
23773	AC087672.2
23774	AC036214.1
23775	CNGB3
23776	AC090578.1
23777	AP003438.1
23778	AC016877.3
23779	AC100858.3
23780	LINC00964
23781	AC079015.1
